minutes_roll_3,element,value,bonus_roll_3,goals_conceded_roll_5,ict_index_roll_5,total_points_roll_5,api_minutes_roll_5,next_was_home,api_minutes_roll_3,ict_index_roll_3,total_points_roll_3,round,minutes_roll_5,api_saves_roll_3,goals_conceded_roll_3,saves_roll_3,bps_roll_3,clean_sheets_roll_5,saves_roll_5,api_saves_roll_5,clean_sheets_roll_3,bonus_roll_5,bps_roll_5,next_opponent_strength,target_points
0.0,183,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,183,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,183,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,183,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,183,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,183,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,183,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,183,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,183,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,184,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,185,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
90.0,220,50,1.0,0.0,2.4,8.0,90.0,False,90.0,2.4,8.0,1,90.0,4.0,0.0,4.0,31.0,1.0,4.0,4.0,1.0,1.0,31.0,3.0,3.0
90.0,220,50,0.5,0.5,2.4,5.5,90.0,True,90.0,2.4,5.5,2,90.0,3.5,0.5,3.5,21.0,0.5,3.5,3.5,0.5,0.5,21.0,3.0,6.0
90.0,220,50,0.3333333333333333,0.3333333333333333,1.8333333333333333,5.666666666666667,90.0,False,90.0,1.8333333333333333,5.666666666666667,3,90.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,21.333333333333332,0.6666666666666666,2.6666666666666665,2.6666666666666665,0.6666666666666666,0.3333333333333333,21.333333333333332,3.0,2.0
90.0,220,50,0.0,0.75,1.9749999999999999,4.75,90.0,False,90.0,1.8333333333333333,3.6666666666666665,4,90.0,2.3333333333333335,1.0,2.3333333333333335,13.333333333333334,0.5,2.75,2.75,0.3333333333333333,0.25,17.75,3.0,-3.0
61.333333333333336,220,50,0.0,1.0,1.6199999999999999,3.2,73.0,True,61.666666666666664,1.0999999999999999,1.6666666666666667,5,72.8,1.6666666666666667,1.3333333333333333,1.6666666666666667,5.666666666666667,0.4,2.4,2.4,0.3333333333333333,0.2,11.8,3.0,1.0
61.333333333333336,220,49,0.0,1.6,1.7399999999999998,1.8,73.0,True,61.666666666666664,1.8666666666666665,0.0,6,72.8,1.3333333333333333,2.3333333333333335,1.3333333333333333,-1.0,0.2,1.6,1.6,0.0,0.0,6.0,4.0,2.0
61.333333333333336,220,49,0.0,1.6,1.44,1.6,73.0,False,61.666666666666664,1.366666666666667,0.0,7,72.8,0.6666666666666666,2.0,0.6666666666666666,-0.6666666666666666,0.2,1.2,1.2,0.0,0.0,5.4,3.0,5.0
90.0,220,49,0.0,1.6,1.7399999999999998,1.4,73.0,True,90.0,2.033333333333333,2.6666666666666665,8,72.8,1.0,1.3333333333333333,1.0,11.333333333333334,0.2,1.4,1.4,0.3333333333333333,0.0,5.8,3.0,1.0
90.0,220,49,0.0,1.6,1.6,1.2,73.0,False,90.0,1.5999999999999999,2.6666666666666665,9,72.8,1.6666666666666667,1.0,1.6666666666666667,12.666666666666666,0.2,1.2,1.2,0.3333333333333333,0.0,5.6,3.0,6.0
90.0,220,48,0.0,1.2,1.8199999999999998,3.0,90.0,True,90.0,1.7333333333333334,4.0,10,90.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,18.333333333333332,0.4,1.2,1.2,0.6666666666666666,0.0,13.0,3.0,6.0
90.0,220,48,0.0,0.6,1.3199999999999998,4.0,90.0,False,90.0,1.1666666666666667,4.333333333333333,11,90.0,1.0,0.6666666666666666,1.0,16.666666666666668,0.6,1.2,1.2,0.6666666666666666,0.0,16.4,3.0,6.0
0.0,221,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,221,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,221,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,221,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
28.0,221,44,0.0,0.4,0.18,0.2,0.0,True,0.0,0.3,0.3333333333333333,5,16.8,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.8,3.0,0.0
28.0,221,44,0.0,0.4,0.18,0.2,0.0,True,0.0,0.3,0.3333333333333333,6,16.8,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.8,4.0,0.0
28.0,221,44,0.0,0.4,0.18,0.2,0.0,False,0.0,0.3,0.3333333333333333,7,16.8,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.8,3.0,0.0
0.0,221,44,0.0,0.4,0.18,0.2,0.0,True,0.0,0.0,0.0,8,16.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,3.0,0.0
0.0,221,44,0.0,0.4,0.18,0.2,0.0,False,0.0,0.0,0.0,9,16.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,3.0,0.0
0.0,221,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,221,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,222,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,223,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,223,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,223,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,223,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,223,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,223,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,223,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,223,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,223,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,223,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,223,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
90.0,253,50,0.0,0.0,3.2,6.0,90.0,True,90.0,3.2,6.0,1,90.0,2.0,0.0,2.0,27.0,1.0,2.0,2.0,1.0,0.0,27.0,3.0,2.0
90.0,253,50,0.0,0.5,1.75,4.0,90.0,False,90.0,1.75,4.0,2,90.0,1.0,0.5,1.0,15.0,0.5,1.0,1.0,0.5,0.0,15.0,3.0,7.0
90.0,253,50,0.0,0.3333333333333333,2.1999999999999997,5.0,90.0,True,90.0,2.1999999999999997,5.0,3,90.0,2.0,0.3333333333333333,2.0,20.333333333333332,0.6666666666666666,2.0,2.0,0.6666666666666666,0.0,20.333333333333332,3.0,6.0
90.0,253,50,0.0,0.25,1.75,5.25,90.0,False,90.0,1.2666666666666666,5.0,4,90.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,18.666666666666668,0.75,1.5,1.5,0.6666666666666666,0.0,20.75,3.0,1.0
90.0,253,50,0.0,0.4,1.8,4.4,90.0,True,90.0,1.8333333333333333,4.666666666666667,5,90.0,2.0,0.3333333333333333,2.0,21.333333333333332,0.6,1.6,1.6,0.6666666666666666,0.0,18.8,4.0,3.0
90.0,253,50,0.0,0.6,1.58,3.8,90.0,False,90.0,1.5,3.3333333333333335,6,90.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,15.666666666666666,0.4,1.8,1.8,0.3333333333333333,0.0,16.2,3.0,2.0
90.0,253,50,0.0,0.8,2.3600000000000003,3.8,90.0,True,90.0,2.766666666666667,2.0,7,90.0,3.3333333333333335,1.3333333333333333,3.3333333333333335,14.333333333333334,0.4,2.8,2.8,0.0,0.0,19.2,3.0,1.0
90.0,253,50,0.0,1.4,2.04,2.6,90.0,False,90.0,2.6,2.0,8,90.0,3.3333333333333335,2.0,3.3333333333333335,11.0,0.2,2.4,2.4,0.0,0.0,13.2,5.0,2.0
90.0,253,50,0.0,1.6,2.3,1.8,90.0,True,90.0,2.466666666666667,1.6666666666666667,9,90.0,3.0,2.0,3.0,9.333333333333334,0.0,2.8,2.8,0.0,0.0,10.6,3.0,6.0
90.0,253,50,0.0,1.4,2.16,2.8,90.0,True,90.0,1.5,3.0,10,90.0,2.0,1.3333333333333333,2.0,11.666666666666666,0.2,2.8,2.8,0.3333333333333333,0.0,13.4,3.0,9.0
90.0,253,50,0.6666666666666666,1.2,2.2199999999999998,4.0,90.0,False,90.0,1.8,5.666666666666667,11,90.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,21.666666666666668,0.4,2.8,2.8,0.6666666666666666,0.4,16.8,3.0,6.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,254,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,255,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
90.0,287,55,0.0,1.0,2.1,2.0,90.0,True,90.0,2.1,2.0,1,90.0,2.0,1.0,2.0,12.0,0.0,2.0,2.0,0.0,0.0,12.0,3.0,15.0
90.0,287,55,1.5,0.5,3.55,8.5,90.0,False,90.0,3.55,8.5,2,90.0,3.0,0.5,3.0,26.0,0.5,3.0,3.0,0.5,1.5,26.0,3.0,1.0
90.0,287,55,1.0,1.0,2.8666666666666667,6.0,90.0,True,90.0,2.8666666666666667,6.0,3,90.0,2.6666666666666665,1.0,2.6666666666666665,19.0,0.3333333333333333,2.6666666666666665,2.6666666666666665,0.3333333333333333,1.0,19.0,3.0,6.0
90.0,287,55,1.0,0.75,2.375,6.0,90.0,False,90.0,2.466666666666667,7.333333333333333,4,90.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,23.0,0.5,2.25,2.25,0.6666666666666666,0.75,20.25,4.0,1.0
90.0,287,55,0.0,1.0,2.16,5.0,90.0,True,90.0,1.2333333333333334,2.6666666666666665,5,90.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,10.666666666666666,0.4,2.0,2.0,0.3333333333333333,0.6,16.8,3.0,2.0
90.0,287,55,0.0,1.0,2.2,5.0,90.0,True,90.0,1.5,3.0,6,90.0,1.3333333333333333,1.0,1.3333333333333333,13.0,0.4,2.0,2.0,0.3333333333333333,0.6,16.8,3.0,3.0
90.0,287,55,0.0,1.2,2.06,2.6,90.0,False,90.0,2.6333333333333333,2.0,7,90.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,11.333333333333334,0.2,2.2,2.2,0.0,0.0,12.6,4.0,2.0
90.0,287,55,0.0,1.2,2.6399999999999997,2.8,90.0,True,90.0,3.6666666666666665,2.3333333333333335,8,90.0,4.0,1.3333333333333333,4.0,15.0,0.2,2.8,2.8,0.0,0.0,14.4,3.0,1.0
90.0,287,55,0.0,1.8,2.58,1.8,90.0,False,90.0,3.1,2.0,9,90.0,3.6666666666666665,2.0,3.6666666666666665,10.333333333333334,0.0,2.8,2.8,0.0,0.0,9.2,3.0,2.0
90.0,287,55,0.0,1.6,2.74,2.0,90.0,True,90.0,2.3666666666666667,1.6666666666666667,10,90.0,2.6666666666666665,2.0,2.6666666666666665,7.666666666666667,0.0,3.0,3.0,0.0,0.0,10.8,3.0,7.0
90.0,287,55,0.0,1.4,3.0200000000000005,3.0,90.0,False,90.0,2.1333333333333333,3.3333333333333335,11,90.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,14.0,0.2,3.4,3.4,0.3333333333333333,0.0,15.0,3.0,10.0
0.0,288,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,288,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,288,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,288,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,288,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,288,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,288,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,288,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,288,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,288,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,288,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,289,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,289,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,289,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,289,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
